NAME                              VERSION                               TYPE                           
inflect                           7.3.1                                 python                         
init-system-helpers               1.69~deb13u1                          deb                            
isorelax                          20050913                              java-archive                   
jackrabbit-webdav                 2.21.20                               java-archive                   
jackson-core                      2.11.3                                java-archive                   
jaraco-collections                5.1.0                                 python                         
jaraco-context                    5.3.0                                 python                         
jaraco-functools                  4.0.1                                 python                         
jaraco-text                       3.12.1                                python                         
java-common                       0.76                                  deb                            
java-sarif                        2.1-modified                          java-archive                   
java-sizeof                       0.0.5                                 java-archive                   
java_awt_Desktop                  UNKNOWN                               java-archive                   
javahelp                          2.0.05                                java-archive                   
jctools-core                      3.1.0                                 java-archive                   
jdom-legacy                       1.1.3                                 java-archive                   
jffi                              1.3.13                                java-archive                   
jgrapht-core                      1.5.1                                 java-archive  (+1 duplicate)   
jgrapht-io                        1.5.1                                 java-archive  (+1 duplicate)   
jheaps                            0.13                                  java-archive                   
jline                             2.14.6                                java-archive                   
jna                               5.12.1                                java-archive                   
jna                               5.14.0                                java-archive                   
jna-platform                      5.12.1                                java-archive                   
jna-platform                      5.14.0                                java-archive                   
jnr-constants                     0.10.4                                java-archive                   
jnr-ffi                           2.2.16                                java-archive                   
jnr-netdb                         1.2.0                                 java-archive                   
jnr-posix                         3.1.19                                java-archive                   
joda-time                         2.7                                   java-archive                   
jpype                             1.5.1                                 java-archive                   
jpype1                            1.5.2                                 python                         
jrt-fs                            21.0.9                                java-archive                   
jung-algorithms                   2.1.1                                 java-archive                   
jung-api                          2.1.1                                 java-archive                   
jung-graph-impl                   2.1.1                                 java-archive                   
jung-visualization                2.1.1                                 java-archive                   
jungrapht-layout                  1.4                                   java-archive                   
jungrapht-visualization           1.4                                   java-archive                   
jython-standalone                 2.7.4                                 java-archive                   
keystore                          UNKNOWN                               java-archive                   
langdata                          75.1                                  java-archive                   
lib7-Zip-JBinding                 UNKNOWN                               binary                         
libacl1                           2.3.2-2+b1                            deb                            
libapparmor1                      4.1.0-1                               deb                            
libapt-pkg7.0                     3.0.3                                 deb                            
libasound2-data                   1.2.14-1                              deb                            
libasound2t64                     1.2.14-1                              deb                            
libatk-bridge2.0-0t64             2.56.2-1                              deb                            
libatk1.0-0t64                    2.56.2-1                              deb                            
libatomic1                        14.2.0-19                             deb                            
libatspi2.0-0t64                  2.56.2-1                              deb                            
libattr1                          1:2.5.2-3                             deb                            
libaudit-common                   1:4.0.2-2                             deb                            
libaudit1                         1:4.0.2-2+b2                          deb                            
libavahi-client3                  0.8-16                                deb                            
libavahi-common-data              0.8-16                                deb                            
libavahi-common3                  0.8-16                                deb                            
libblkid1                         2.41-5                                deb                            
libbrotli1                        1.1.0-2+b7                            deb                            
libbsd0                           0.12.2-2                              deb                            
libbz2-1.0                        1.0.8-6                               deb                            
libc-bin                          2.41-12                               deb                            
libc6                             2.41-12                               deb                            
libcairo-gobject2                 1.18.4-1+b1                           deb                            
libcairo2                         1.18.4-1+b1                           deb                            
libcap-ng0                        0.8.5-4+b1                            deb                            
libcap2                           1:2.75-10+b1                          deb                            
libcloudproviders0                0.3.6-2                               deb                            
libcolord2                        1.4.7-3                               deb                            
libcom-err2                       1.47.2-3+b3                           deb                            
libcrypt1                         1:4.4.38-1                            deb                            
libcups2t64                       2.4.10-3+deb13u2                      deb                            
libdatrie1                        0.2.13-3+b1                           deb                            
libdb5.3t64                       5.3.28+dfsg2-9                        deb                            
libdbus-1-3                       1.16.2-2                              deb                            
libdconf1                         0.40.0-5                              deb                            
libdebconfclient0                 0.280                                 deb                            
libdeflate0                       1.23-2                                deb                            
libdrm-amdgpu1                    2.4.124-2                             deb                            
libdrm-common                     2.4.124-2                             deb                            
libdrm-intel1                     2.4.124-2                             deb                            
libdrm2                           2.4.124-2                             deb                            
libedit2                          3.1-20250104-1                        deb                            
libelf1t64                        0.192-4                               deb                            
libepoxy0                         1.5.10-2                              deb                            
libexpat1                         2.7.1-2                               deb                            
libffi8                           3.4.8-2                               deb                            
libfontconfig1                    2.15.0-2.3                            deb                            
libfreetype6                      2.13.3+dfsg-1                         deb                            
libfribidi0                       1.0.16-1                              deb                            
libgbm1                           25.0.7-2                              deb                            
libgcc-s1                         14.2.0-19                             deb                            
libgdbm6t64                       1.24-2                                deb                            
libgdk-pixbuf-2.0-0               2.42.12+dfsg-4                        deb                            
libgdk-pixbuf2.0-common           2.42.12+dfsg-4                        deb                            
libgif7                           5.2.2-1+b1                            deb                            
libgl1                            1.7.0-1+b2                            deb                            
libgl1-mesa-dri                   25.0.7-2                              deb                            
libglib2.0-0t64                   2.84.4-3~deb13u1                      deb                            
libglvnd0                         1.7.0-1+b2                            deb                            
libglx-mesa0                      25.0.7-2                              deb                            
libglx0                           1.7.0-1+b2                            deb                            
libgmp10                          2:6.3.0+dfsg-3                        deb                            
libgnutls30t64                    3.8.9-3                               deb                            
libgraphite2-3                    1.3.14-2+b1                           deb                            
libgssapi-krb5-2                  1.21.3-5                              deb                            
libgtk-3-0t64                     3.24.49-3                             deb                            
libgtk-3-common                   3.24.49-3                             deb                            
libharfbuzz0b                     10.2.0-1+b1                           deb                            
libhogweed6t64                    3.10.1-1                              deb                            
libidn2-0                         2.3.8-2                               deb                            
libjbig0                          2.1-6.1+b2                            deb                            
libjpeg62-turbo                   1:2.1.5-4                             deb                            
libk5crypto3                      1.21.3-5                              deb                            
libkeyutils1                      1.6.3-6                               deb                            
libkrb5-3                         1.21.3-5                              deb                            
libkrb5support0                   1.21.3-5                              deb                            
liblastlog2-2                     2.41-5                                deb                            
liblcms2-2                        2.16-2                                deb                            
liblerc4                          4.0.0+ds-5                            deb                            
libllvm19                         1:19.1.7-3+b1                         deb                            
liblz4-1                          1.10.0-4                              deb                            
liblzma5                          5.8.1-1                               deb                            
libmagic-dev                      1:5.46-5                              deb                            
libmagic-mgc                      1:5.46-5                              deb                            
libmagic1t64                      1:5.46-5                              deb                            
libmd0                            1.1.0-2+b1                            deb                            
libmount1                         2.41-5                                deb                            
libncursesw6                      6.5+20250216-2                        deb                            
libnettle8t64                     3.10.1-1                              deb                            
libnspr4                          2:4.36-1                              deb                            
libnss3                           2:3.110-1                             deb                            
libp11-kit0                       0.25.5-3                              deb                            
libpam-modules                    1.7.0-5                               deb                            
libpam-modules-bin                1.7.0-5                               deb                            
libpam-runtime                    1.7.0-5                               deb                            
libpam-systemd                    257.9-1~deb13u1                       deb                            
libpam0g                          1.7.0-5                               deb                            
libpango-1.0-0                    1.56.3-1                              deb                            
libpangocairo-1.0-0               1.56.3-1                              deb                            
libpangoft2-1.0-0                 1.56.3-1                              deb                            
libpciaccess0                     0.17-3+b3                             deb                            
libpcre2-8-0                      10.46-1~deb13u1                       deb                            
libpcsclite1                      2.3.3-1                               deb                            
libpixman-1-0                     0.44.0-3                              deb                            
libpng16-16t64                    1.6.48-1+deb13u1                      deb                            
libproc2-0                        2:4.0.4-9                             deb                            
libpsl5t64                        0.21.2-1.1+b1                         deb                            
libreadline8t64                   8.2-6                                 deb                            
libseccomp2                       2.6.0-2                               deb                            
libselinux1                       3.8.1-1                               deb                            
libsemanage-common                3.8.1-1                               deb                            
libsemanage2                      3.8.1-1                               deb                            
libsensors-config                 1:3.6.2-2                             deb                            
libsensors5                       1:3.6.2-2                             deb                            
libsepol2                         3.8.1-1                               deb                            
libsharpyuv0                      1.5.0-0.1                             deb                            
libsmartcols1                     2.41-5                                deb                            
libsqlite3-0                      3.46.1-7                              deb                            
libssl3t64                        3.5.4-1~deb13u1                       deb                            
libstdc++6                        14.2.0-19                             deb                            
libsystemd-shared                 257.9-1~deb13u1                       deb                            
libsystemd0                       257.9-1~deb13u1                       deb                            
libtasn1-6                        4.20.0-2                              deb                            
libthai-data                      0.1.29-2                              deb                            
libthai0                          0.1.29-2+b1                           deb                            
libtiff6                          4.7.0-3+deb13u1                       deb                            
libtinfo6                         6.5+20250216-2                        deb                            
libudev1                          257.9-1~deb13u1                       deb                            
libunistring5                     1.3-2                                 deb                            
libuuid1                          2.41-5                                deb                            
libvulkan1                        1.4.309.0-1                           deb                            
libwayland-client0                1.23.1-3                              deb                            
libwayland-cursor0                1.23.1-3                              deb                            
libwayland-egl1                   1.23.1-3                              deb                            
libwayland-server0                1.23.1-3                              deb                            
libwebp7                          1.5.0-0.1                             deb                            
libx11-6                          2:1.8.12-1                            deb                            
libx11-data                       2:1.8.12-1                            deb                            
libx11-xcb1                       2:1.8.12-1                            deb                            
libxau6                           1:1.0.11-1                            deb                            
libxcb-dri3-0                     1.17.0-2+b1                           deb                            
libxcb-glx0                       1.17.0-2+b1                           deb                            
libxcb-present0                   1.17.0-2+b1                           deb                            
libxcb-randr0                     1.17.0-2+b1                           deb                            
libxcb-render0                    1.17.0-2+b1                           deb                            
libxcb-shm0                       1.17.0-2+b1                           deb                            
libxcb-sync1                      1.17.0-2+b1                           deb                            
libxcb-xfixes0                    1.17.0-2+b1                           deb                            
libxcb1                           1.17.0-2+b1                           deb                            
libxcomposite1                    1:0.4.6-1                             deb                            
libxcursor1                       1:1.2.3-1                             deb                            
libxdamage1                       1:1.1.6-1+b2                          deb                            
libxdmcp6                         1:1.1.5-1                             deb                            
libxext6                          2:1.3.4-1+b3                          deb                            
libxfixes3                        1:6.0.0-2+b4                          deb                            
libxi6                            2:1.8.2-1                             deb                            
libxinerama1                      2:1.1.4-3+b4                          deb                            
libxkbcommon0                     1.7.0-2                               deb                            
libxml2                           2.12.7+dfsg+really2.9.14-2.1+deb13u2  deb                            
libxrandr2                        2:1.5.4-1+b3                          deb                            
libxrender1                       1:0.9.12-1                            deb                            
libxshmfence1                     1.3.3-1                               deb                            
libxtst6                          2:1.2.5-1                             deb                            
libxxf86vm1                       1:1.1.4-1+b4                          deb                            
libxxhash0                        0.8.3-2                               deb                            
libz3-4                           4.13.3-1                              deb                            
libzstd1                          1.5.7+dfsg-1                          deb                            
llio_amd64                        UNKNOWN                               binary        (+1 duplicate)   
llio_i386                         UNKNOWN                               binary        (+1 duplicate)   
llio_ia64                         UNKNOWN                               binary        (+1 duplicate)   
log4j-api                         2.17.1                                java-archive                   
log4j-core                        2.17.1                                java-archive                   
login                             1:4.16.0-2+really2.41-5               deb                            
login.defs                        1:4.17.4-2                            deb                            
lzfse                             UNKNOWN                               binary                         
mawk                              1.3.4.20250131-1                      deb                            
mesa-libgallium                   25.0.7-2                              deb                            
more-itertools                    10.3.0                                python                         
mount                             2.41-5                                deb                            
msv                               20050913                              java-archive                   
multipart                         1.3.0                                 python                         
my-test-package                   1.0                                   python                         
ncurses-base                      6.5+20250216-2                        deb                            
ncurses-bin                       6.5+20250216-2                        deb                            
netbase                           6.5                                   deb                            
netty-buffer                      4.1.104.Final                         java-archive                   
netty-codec                       4.1.104.Final                         java-archive                   
netty-common                      4.1.104.Final                         java-archive                   
netty-handler                     4.1.104.Final                         java-archive                   
netty-resolver                    4.1.104.Final                         java-archive                   
netty-transport                   4.1.104.Final                         java-archive                   
olcut-config-protobuf             5.2.0                                 java-archive                   
olcut-core                        5.2.0                                 java-archive                   
openjdk-21-jdk                    21.0.9+10-1~deb13u1                   deb                            
openjdk-21-jdk-headless           21.0.9+10-1~deb13u1                   deb                            
openjdk-21-jre                    21.0.9+10-1~deb13u1                   deb                            
openjdk-21-jre-headless           21.0.9+10-1~deb13u1                   deb                            
openssl                           3.5.4-1~deb13u1                       deb                            
openssl-provider-legacy           3.5.4-1~deb13u1                       deb                            
org.apache.felix.framework        7.0.5                                 java-archive                   
org.osgi.util.promise             1.3.0                                 java-archive                   
packaging                         24.2                                  python                         
packaging                         25.0                                  python                         
passwd                            1:4.17.4-2                            deb                            
pdb                               UNKNOWN                               binary                         
pendulum                          3.1.0                                 python                         
perl-base                         5.40.1-6                              deb                            
permit-reflect                    0.4                                   java-archive                   
phidias                           0.3.7                                 java-archive                   
pip                               25.0.1                                python                         
platformdirs                      4.2.2                                 python                         
postgresql                        42.7.6                                java-archive                   
prevayler-core                    2.6                                   java-archive                   
prevayler-factory                 2.6                                   java-archive                   
procps                            2:4.0.4-9                             deb                            
protobuf-java                     4.31.0                                java-archive                   
psutil                            7.1.3                                 python                         
pycryptodome                      3.23.0                                python                         
pydantic                          2.12.5                                python                         
pydantic-core                     2.41.5                                python                         
pydantic-settings                 2.12.0                                python                         
pyghidra                          3.0.0                                 python                         
pyproject-hooks                   1.2.0                                 python                         
python                            3.12.12                               binary                         
python-dateutil                   2.9.0.post0                           python                         
python-dotenv                     1.2.1                                 python                         
python-magic                      0.4.27                                python                         
pyyaml                            6.0.3                                 python                         
readline-common                   8.2-6                                 deb                            
regiondata                        75.1                                  java-archive                   
relaxngDatatype                   20050913                              java-archive                   
sample                            12.0                                  java-archive                   
scripts_jar1                      1.0.0                                 java-archive                   
scripts_jar2                      2.0.0                                 java-archive                   
sed                               4.9-2                                 deb                            
setuptools                        80.9.0                                python                         
setuptools-scm                    9.2.2                                 python                         
sevenzipjbinding                  16.02-2.01                            java-archive                   
sevenzipjbinding-all-platforms    16.02-2.01                            java-archive                   
shared-mime-info                  2.4-5+b2                              deb                            
sigar                             1.6.4                                 java-archive                   
sigar-lib                         1.6.4                                 java-archive                   
six                               1.17.0                                python                         
sleigh                            1.0.2.202305312008                    java-archive                   
sleigh                            UNKNOWN                               binary                         
slf4j-api                         1.7.25                                java-archive                   
slf4j-api                         1.7.30                                java-archive                   
slf4j-nop                         1.7.25                                java-archive                   
slf4j-simple                      1.7.30                                java-archive                   
sqv                               1.3.0-3                               deb                            
srvmgr                            UNKNOWN                               java-archive                   
starlette                         0.50.0                                python                         
swing-layout                      1.0.3                                 java-archive                   
systemd                           257.9-1~deb13u1                       deb                            
systemd-sysv                      257.9-1~deb13u1                       deb                            
sysvinit-utils                    3.14-4                                deb                            
tar                               1.35+dfsg-3.1                         deb                            
timingframework                   1.0                                   java-archive                   
tomli                             2.0.1                                 python                         
translit                          75.1                                  java-archive                   
tribuo-classification-core        4.2.0                                 java-archive                   
tribuo-classification-tree        4.2.0                                 java-archive                   
tribuo-common-tree                4.2.0                                 java-archive                   
tribuo-core                       4.2.0                                 java-archive                   
tribuo-data                       4.2.0                                 java-archive                   
tribuo-math                       4.2.0                                 java-archive                   
tribuo-util-onnx                  4.2.0                                 java-archive                   
tricore                           12.0                                  java-archive                   
typeguard                         4.3.0                                 python                         
typing-extensions                 4.12.2                                python                         
typing-extensions                 4.15.0                                python                         
typing-inspection                 0.4.2                                 python                         
tzdata                            2025.3                                python                         
tzdata                            2025b-4+deb13u1                       deb                            
ui                                1.0.2.202305312008                    java-archive                   
unzip                             6.0-29                                deb                            
util                              2.5.2                                 java-archive                   
util-linux                        2.41-5                                deb                            
velocity-engine-core              2.3                                   java-archive                   
vfs-dbx                           00.02                                 java-archive                   
watchdog                          6.0.0                                 python                         
wget                              1.25.0-2                              deb                            
wheel                             0.45.1                                python                         
wininst-6.0                       UNKNOWN                               binary                         
wininst-7.1                       UNKNOWN                               binary                         
wininst-8.0                       UNKNOWN                               binary                         
wininst-9.0                       UNKNOWN                               binary                         
wininst-9.0-amd64                 UNKNOWN                               binary                         
wrapper                           UNKNOWN                               java-archive                   
wrapperApp                        UNKNOWN                               java-archive                   
wrapperApp9                       UNKNOWN                               java-archive                   
wsgiref                           0.1.2                                 python                         
x11-common                        1:7.7+24+deb13u1                      deb                            
x86                               12.0                                  java-archive                   
xercesImpl                        2.9.1                                 java-archive                   
xkb-data                          2.42-1                                deb                            
xsdlib                            20050913                              java-archive                   
xz                                1.9                                   java-archive                   
yacron4j                          00.03                                 java-archive                   
yara-python                       4.5.4                                 python                         
z3                                UNKNOWN                               java-archive                   
zipp                              3.19.2                                python                         
zlib1g                            1:1.3.dfsg+really1.3.1-1+b1           deb                            
