NAME                                              VERSION                                                  TYPE                          
lodash.differencewith                             4.17.21                                                  npm                           
lodash.divide                                     4.17.21                                                  npm                           
lodash.drop                                       4.17.21                                                  npm                           
lodash.dropright                                  4.17.21                                                  npm                           
lodash.droprightwhile                             4.17.21                                                  npm                           
lodash.dropwhile                                  4.17.21                                                  npm                           
lodash.endswith                                   4.17.21                                                  npm                           
lodash.eq                                         4.17.21                                                  npm                           
lodash.escape                                     4.17.21                                                  npm                           
lodash.escaperegexp                               4.17.21                                                  npm                           
lodash.every                                      4.17.21                                                  npm                           
lodash.fill                                       4.17.21                                                  npm                           
lodash.filter                                     4.17.21                                                  npm                           
lodash.find                                       4.17.21                                                  npm                           
lodash.findindex                                  4.17.21                                                  npm                           
lodash.findkey                                    4.17.21                                                  npm                           
lodash.findlast                                   4.17.21                                                  npm                           
lodash.findlastindex                              4.17.21                                                  npm                           
lodash.findlastkey                                4.17.21                                                  npm                           
lodash.flatmap                                    4.17.21                                                  npm                           
lodash.flatmapdeep                                4.17.21                                                  npm                           
lodash.flatmapdepth                               4.17.21                                                  npm                           
lodash.flatten                                    4.17.21                                                  npm                           
lodash.flattendeep                                4.17.21                                                  npm                           
lodash.flattendepth                               4.17.21                                                  npm                           
lodash.flip                                       4.17.21                                                  npm                           
lodash.floor                                      4.17.21                                                  npm                           
lodash.flow                                       4.17.21                                                  npm                           
lodash.flowright                                  4.17.21                                                  npm                           
lodash.foreach                                    4.17.21                                                  npm                           
lodash.foreachright                               4.17.21                                                  npm                           
lodash.forin                                      4.17.21                                                  npm                           
lodash.forinright                                 4.17.21                                                  npm                           
lodash.forown                                     4.17.21                                                  npm                           
lodash.forownright                                4.17.21                                                  npm                           
lodash.frompairs                                  4.17.21                                                  npm                           
lodash.functions                                  4.17.21                                                  npm                           
lodash.functionsin                                4.17.21                                                  npm                           
lodash.get                                        4.17.21                                                  npm                           
lodash.groupby                                    4.17.21                                                  npm                           
lodash.gt                                         4.17.21                                                  npm                           
lodash.gte                                        4.17.21                                                  npm                           
lodash.has                                        4.17.21                                                  npm                           
lodash.hasin                                      4.17.21                                                  npm                           
lodash.head                                       4.17.21                                                  npm                           
lodash.identity                                   4.17.21                                                  npm                           
lodash.includes                                   4.17.21                                                  npm                           
lodash.indexof                                    4.17.21                                                  npm                           
lodash.initial                                    4.17.21                                                  npm                           
lodash.inrange                                    4.17.21                                                  npm                           
lodash.intersection                               4.17.21                                                  npm                           
lodash.intersectionby                             4.17.21                                                  npm                           
lodash.intersectionwith                           4.17.21                                                  npm                           
lodash.invert                                     4.17.21                                                  npm                           
lodash.invertby                                   4.17.21                                                  npm                           
lodash.invoke                                     4.17.21                                                  npm                           
lodash.invokemap                                  4.17.21                                                  npm                           
lodash.isarguments                                4.17.21                                                  npm                           
lodash.isarray                                    4.17.21                                                  npm                           
lodash.isarraybuffer                              4.17.21                                                  npm                           
lodash.isarraylike                                4.17.21                                                  npm                           
lodash.isarraylikeobject                          4.17.21                                                  npm                           
lodash.isboolean                                  4.17.21                                                  npm                           
lodash.isbuffer                                   4.17.21                                                  npm                           
lodash.isdate                                     4.17.21                                                  npm                           
lodash.iselement                                  4.17.21                                                  npm                           
lodash.isempty                                    4.17.21                                                  npm                           
lodash.isequal                                    4.17.21                                                  npm                           
lodash.isequalwith                                4.17.21                                                  npm                           
lodash.iserror                                    4.17.21                                                  npm                           
lodash.isfinite                                   4.17.21                                                  npm                           
lodash.isfunction                                 4.17.21                                                  npm                           
lodash.isinteger                                  4.17.21                                                  npm                           
lodash.islength                                   4.17.21                                                  npm                           
lodash.ismap                                      4.17.21                                                  npm                           
lodash.ismatch                                    4.17.21                                                  npm                           
lodash.ismatchwith                                4.17.21                                                  npm                           
lodash.isnan                                      4.17.21                                                  npm                           
lodash.isnative                                   4.17.21                                                  npm                           
lodash.isnil                                      4.17.21                                                  npm                           
lodash.isnull                                     4.17.21                                                  npm                           
lodash.isnumber                                   4.17.21                                                  npm                           
lodash.isobject                                   4.17.21                                                  npm                           
lodash.isobjectlike                               4.17.21                                                  npm                           
lodash.isplainobject                              4.17.21                                                  npm                           
lodash.isregexp                                   4.17.21                                                  npm                           
lodash.issafeinteger                              4.17.21                                                  npm                           
lodash.isset                                      4.17.21                                                  npm                           
lodash.isstring                                   4.17.21                                                  npm                           
lodash.issymbol                                   4.17.21                                                  npm                           
lodash.istypedarray                               4.17.21                                                  npm                           
lodash.isundefined                                4.17.21                                                  npm                           
lodash.isweakmap                                  4.17.21                                                  npm                           
lodash.isweakset                                  4.17.21                                                  npm                           
lodash.iteratee                                   4.17.21                                                  npm                           
lodash.join                                       4.17.21                                                  npm                           
lodash.kebabcase                                  4.17.21                                                  npm                           
lodash.keyby                                      4.17.21                                                  npm                           
lodash.keys                                       4.17.21                                                  npm                           
lodash.keysin                                     4.17.21                                                  npm                           
lodash.last                                       4.17.21                                                  npm                           
lodash.lastindexof                                4.17.21                                                  npm                           
lodash.lowercase                                  4.17.21                                                  npm                           
lodash.lowerfirst                                 4.17.21                                                  npm                           
lodash.lt                                         4.17.21                                                  npm                           
lodash.lte                                        4.17.21                                                  npm                           
lodash.map                                        4.17.21                                                  npm                           
lodash.mapkeys                                    4.17.21                                                  npm                           
lodash.mapvalues                                  4.17.21                                                  npm                           
lodash.matches                                    4.17.21                                                  npm                           
lodash.matchesproperty                            4.17.21                                                  npm                           
lodash.max                                        4.17.21                                                  npm                           
lodash.maxby                                      4.17.21                                                  npm                           
lodash.mean                                       4.17.21                                                  npm                           
lodash.meanby                                     4.17.21                                                  npm                           
lodash.memoize                                    4.17.21                                                  npm                           
lodash.merge                                      4.17.21                                                  npm                           
lodash.mergewith                                  4.17.21                                                  npm                           
lodash.method                                     4.17.21                                                  npm                           
lodash.methodof                                   4.17.21                                                  npm                           
lodash.min                                        4.17.21                                                  npm                           
lodash.minby                                      4.17.21                                                  npm                           
lodash.mixin                                      4.17.21                                                  npm                           
lodash.multiply                                   4.17.21                                                  npm                           
lodash.negate                                     4.17.21                                                  npm                           
lodash.noop                                       4.17.21                                                  npm                           
lodash.now                                        4.17.21                                                  npm                           
lodash.nth                                        4.17.21                                                  npm                           
lodash.ntharg                                     4.17.21                                                  npm                           
lodash.omit                                       4.17.21                                                  npm                           
lodash.omitby                                     4.17.21                                                  npm                           
lodash.once                                       4.17.21                                                  npm                           
lodash.orderby                                    4.17.21                                                  npm                           
lodash.over                                       4.17.21                                                  npm                           
lodash.overargs                                   4.17.21                                                  npm                           
lodash.overevery                                  4.17.21                                                  npm                           
lodash.oversome                                   4.17.21                                                  npm                           
lodash.pad                                        4.17.21                                                  npm                           
lodash.padend                                     4.17.21                                                  npm                           
lodash.padstart                                   4.17.21                                                  npm                           
lodash.parseint                                   4.17.21                                                  npm                           
lodash.partial                                    4.17.21                                                  npm                           
lodash.partialright                               4.17.21                                                  npm                           
lodash.partition                                  4.17.21                                                  npm                           
lodash.pick                                       4.17.21                                                  npm                           
lodash.pickby                                     4.17.21                                                  npm                           
lodash.property                                   4.17.21                                                  npm                           
lodash.propertyof                                 4.17.21                                                  npm                           
lodash.pull                                       4.17.21                                                  npm                           
lodash.pullall                                    4.17.21                                                  npm                           
lodash.pullallby                                  4.17.21                                                  npm                           
lodash.pullallwith                                4.17.21                                                  npm                           
lodash.pullat                                     4.17.21                                                  npm                           
lodash.random                                     4.17.21                                                  npm                           
lodash.range                                      4.17.21                                                  npm                           
lodash.rangeright                                 4.17.21                                                  npm                           
lodash.rearg                                      4.17.21                                                  npm                           
lodash.reduce                                     4.17.21                                                  npm                           
lodash.reduceright                                4.17.21                                                  npm                           
lodash.reject                                     4.17.21                                                  npm                           
lodash.remove                                     4.17.21                                                  npm                           
lodash.repeat                                     4.17.21                                                  npm                           
lodash.replace                                    4.17.21                                                  npm                           
lodash.rest                                       4.17.21                                                  npm                           
lodash.result                                     4.17.21                                                  npm                           
lodash.reverse                                    4.17.21                                                  npm                           
lodash.round                                      4.17.21                                                  npm                           
lodash.sample                                     4.17.21                                                  npm                           
lodash.samplesize                                 4.17.21                                                  npm                           
lodash.set                                        4.17.21                                                  npm                           
lodash.setwith                                    4.17.21                                                  npm                           
lodash.shuffle                                    4.17.21                                                  npm                           
lodash.size                                       4.17.21                                                  npm                           
lodash.slice                                      4.17.21                                                  npm                           
lodash.snakecase                                  4.17.21                                                  npm                           
lodash.some                                       4.17.21                                                  npm                           
lodash.sortby                                     4.17.21                                                  npm                           
lodash.sortedindex                                4.17.21                                                  npm                           
lodash.sortedindexby                              4.17.21                                                  npm                           
lodash.sortedindexof                              4.17.21                                                  npm                           
lodash.sortedlastindex                            4.17.21                                                  npm                           
lodash.sortedlastindexby                          4.17.21                                                  npm                           
lodash.sortedlastindexof                          4.17.21                                                  npm                           
lodash.sorteduniq                                 4.17.21                                                  npm                           
lodash.sorteduniqby                               4.17.21                                                  npm                           
lodash.split                                      4.17.21                                                  npm                           
lodash.spread                                     4.17.21                                                  npm                           
lodash.startcase                                  4.17.21                                                  npm                           
lodash.startswith                                 4.17.21                                                  npm                           
lodash.stubarray                                  4.17.21                                                  npm                           
lodash.stubfalse                                  4.17.21                                                  npm                           
lodash.stubobject                                 4.17.21                                                  npm                           
lodash.stubstring                                 4.17.21                                                  npm                           
lodash.stubtrue                                   4.17.21                                                  npm                           
lodash.subtract                                   4.17.21                                                  npm                           
lodash.sum                                        4.17.21                                                  npm                           
lodash.sumby                                      4.17.21                                                  npm                           
lodash.tail                                       4.17.21                                                  npm                           
lodash.take                                       4.17.21                                                  npm                           
lodash.takeright                                  4.17.21                                                  npm                           
lodash.takerightwhile                             4.17.21                                                  npm                           
lodash.takewhile                                  4.17.21                                                  npm                           
lodash.template                                   4.17.21                                                  npm                           
lodash.templatesettings                           4.17.21                                                  npm                           
lodash.throttle                                   4.17.21                                                  npm                           
lodash.times                                      4.17.21                                                  npm                           
lodash.toarray                                    4.17.21                                                  npm                           
lodash.tofinite                                   4.17.21                                                  npm                           
lodash.tointeger                                  4.17.21                                                  npm                           
lodash.tolength                                   4.17.21                                                  npm                           
lodash.tolower                                    4.17.21                                                  npm                           
lodash.tonumber                                   4.17.21                                                  npm                           
lodash.topairs                                    4.17.21                                                  npm                           
lodash.topairsin                                  4.17.21                                                  npm                           
lodash.topath                                     4.17.21                                                  npm                           
lodash.toplainobject                              4.17.21                                                  npm                           
lodash.tosafeinteger                              4.17.21                                                  npm                           
lodash.tostring                                   4.17.21                                                  npm                           
lodash.toupper                                    4.17.21                                                  npm                           
lodash.transform                                  4.17.21                                                  npm                           
lodash.trim                                       4.17.21                                                  npm                           
lodash.trimend                                    4.17.21                                                  npm                           
lodash.trimstart                                  4.17.21                                                  npm                           
lodash.truncate                                   4.17.21                                                  npm                           
lodash.unary                                      4.17.21                                                  npm                           
lodash.unescape                                   4.17.21                                                  npm                           
lodash.union                                      4.17.21                                                  npm                           
lodash.unionby                                    4.17.21                                                  npm                           
lodash.unionwith                                  4.17.21                                                  npm                           
lodash.uniq                                       4.17.21                                                  npm                           
lodash.uniqby                                     4.17.21                                                  npm                           
lodash.uniqueid                                   4.17.21                                                  npm                           
lodash.uniqwith                                   4.17.21                                                  npm                           
lodash.unset                                      4.17.21                                                  npm                           
lodash.unzip                                      4.17.21                                                  npm                           
lodash.unzipwith                                  4.17.21                                                  npm                           
lodash.update                                     4.17.21                                                  npm                           
lodash.updatewith                                 4.17.21                                                  npm                           
lodash.uppercase                                  4.17.21                                                  npm                           
lodash.upperfirst                                 4.17.21                                                  npm                           
lodash.values                                     4.17.21                                                  npm                           
lodash.valuesin                                   4.17.21                                                  npm                           
lodash.without                                    4.17.21                                                  npm                           
lodash.words                                      4.17.21                                                  npm                           
lodash.wrap                                       4.17.21                                                  npm                           
lodash.xor                                        4.17.21                                                  npm                           
lodash.xorby                                      4.17.21                                                  npm                           
lodash.xorwith                                    4.17.21                                                  npm                           
lodash.zip                                        4.17.21                                                  npm                           
lodash.zipobject                                  4.17.21                                                  npm                           
lodash.zipobjectdeep                              4.17.21                                                  npm                           
lodash.zipwith                                    4.17.21                                                  npm                           
log                                               0.4.29                                                   rust-crate  (+1 duplicate)    
login                                             1:4.16.0-2+really2.41-5                                  deb                           
login.defs                                        1:4.17.4-2                                               deb                           
lowercase-keys                                    2.0.0                                                    npm                           
lru-cache                                         10.0.1                                                   npm                           
lru-cache                                         11.5.1                                                   npm                           
lru-slab                                          0.1.2                                                    rust-crate  (+1 duplicate)    
lzma-sys                                          0.1.20                                                   rust-crate  (+1 duplicate)    
mailparse                                         0.16.1                                                   rust-crate  (+1 duplicate)    
make-fetch-happen                                 15.0.6                                                   npm                           
markdown-it-py                                    4.2.0                                                    python                        
markupsafe                                        3.0.3                                                    python                        
matchers                                          0.2.0                                                    rust-crate  (+1 duplicate)    
mawk                                              1.3.4.20250131-1                                         deb                           
md-5                                              0.10.6                                                   rust-crate  (+1 duplicate)    
mdurl                                             0.1.2                                                    python                        
media-types                                       13.0.0                                                   deb                           
memchr                                            2.8.0                                                    rust-crate  (+1 duplicate)    
memfs                                             3.4.12                                                   npm                           
memmap2                                           0.9.10                                                   rust-crate  (+1 duplicate)    
merge-stream                                      2.0.0                                                    npm                           
mersenne-twister                                  1.1.0                                                    npm                           
miette                                            7.6.0                                                    rust-crate  (+1 duplicate)    
mime                                              0.3.17                                                   rust-crate  (+1 duplicate)    
mime_guess                                        2.0.5                                                    rust-crate  (+1 duplicate)    
mimic-fn                                          4.0.0                                                    npm                           
mimic-response                                    3.1.0                                                    npm                           
minimal-lexical                                   0.2.1                                                    rust-crate  (+1 duplicate)    
minimatch                                         10.2.5                                                   npm                           
minimatch                                         9.0.3                                                    npm                           
minimist                                          1.2.8                                                    npm                           
minimist-options                                  4.1.0                                                    npm                           
minipass                                          3.3.6                                                    npm                           
minipass                                          5.0.0                                                    npm                           
minipass                                          7.1.3                                                    npm                           
minipass-collect                                  1.0.2                                                    npm                           
minipass-collect                                  2.0.1                                                    npm                           
minipass-fetch                                    3.0.3                                                    npm                           
minipass-fetch                                    5.0.2                                                    npm                           
minipass-flush                                    1.0.5                                                    npm                           
minipass-flush                                    1.0.6                                                    npm                           
minipass-json-stream                              1.0.2                                                    npm                           
minipass-pipeline                                 1.2.4                                                    npm         (+1 duplicate)    
minipass-sized                                    1.0.3                                                    npm                           
minipass-sized                                    2.0.0                                                    npm                           
miniz_oxide                                       0.8.9                                                    rust-crate  (+1 duplicate)    
minizlib                                          2.1.2                                                    npm                           
minizlib                                          3.1.0                                                    npm                           
mio                                               1.2.0                                                    rust-crate  (+1 duplicate)    
more-itertools                                    10.8.0                                                   python                        
mount                                             2.41-5                                                   deb                           
moxcms                                            0.8.1                                                    rust-crate  (+1 duplicate)    
ms                                                2.1.3                                                    npm                           
multipart                                         1.3.1                                                    python                        
munge                                             0.4.7                                                    rust-crate  (+1 duplicate)    
mute-stream                                       0.0.8                                                    npm                           
mute-stream                                       3.0.0                                                    npm                           
mypy-extensions                                   1.1.0                                                    python                        
n3                                                1.16.3                                                   npm                           
ncurses-base                                      6.5+20250216-2                                           deb                           
ncurses-bin                                       6.5+20250216-2                                           deb                           
negotiator                                        0.6.3                                                    npm                           
negotiator                                        1.0.0                                                    npm                           
neo-async                                         2.6.2                                                    npm                           
netbase                                           6.5                                                      deb                           
nix                                               0.30.1                                                   rust-crate  (+1 duplicate)    
nix                                               0.31.2                                                   rust-crate  (+1 duplicate)    
node-abbrev                                       1.1.1+~1.1.2-1                                           deb                           
node-ampproject-remapping                         2.2.0+~cs5.15.37-1                                       deb                           
node-ansi-escapes                                 5.0.0+really.4.3.1-1                                     deb                           
node-ansi-regex                                   5.0.1-1                                                  deb                           
node-ansi-styles                                  6.2.1-3                                                  deb                           
node-aproba                                       2.0.0-3                                                  deb                           
node-are-we-there-yet                             3.0.1+~1.1.0-1                                           deb                           
node-argparse                                     2.0.1-2                                                  deb                           
